,id,title,author,genre,platform,story,age,rate,free,complete,thumbnail,website
464,,동, 장이,"미스터리, 스릴러, 살인사건",다음 웹툰,"살인자와 목격자, 그들이 벌이는 치열한 생존게임!",19.0,9.4,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552620160623F90002,http://webtoon.daum.net/webtoon/view/wave
465,,결혼해도 똑같네, 네온비,"코믹, 일상, 결혼생활",다음 웹툰,"만화가 네온비, 캐러멜 부부 탄생! 그리고 이어지는 충격 개그 신화!",0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552622980135540003,http://webtoon.daum.net/webtoon/view/afterwedding
466,,지옥철, 고동동,"공포, 미스터리, 살인사건",다음 웹툰,익숙한 것에 대한 극도의 공포감!.. 지하철에서 일어나는 기이한 사건의 정체는?,0.0,9,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552622330315E70002,http://webtoon.daum.net/webtoon/view/traintohell
467,,우리집 새새끼, 골드키위새,"일상, 코믹, 반려동물",다음 웹툰,문조 두 마리와 골드키위새 작가가 엮어가는 새판 이야기,0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526216A02128B0004,http://webtoon.daum.net/webtoon/view/myhomebird
468,,안되는 건 안되는 거다, 홍작가,"미스터리, 판타지, 초자연",다음 웹툰,"기억을 잃은 소년, 해결사, 은둔작가..그들의 이상한 이야기",0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55261F72026C900003,http://webtoon.daum.net/webtoon/view/itisnotbeing
469,,은밀하게 위대하게 : 슬럼버, Hun,"드라마, 액션, 간첩",다음 웹툰,은밀하고 위대했던 슬픈 혁명의 과거! 그들은 정말 무슨 생각을 했던걸까,0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526435102209A0002,http://webtoon.daum.net/webtoon/view/slumber
470,,검둥이 이야기, 윤필,"드라마, 힐링, 동물",다음 웹툰,흰둥이 윤필 작가가 그려내는 또 하나의 가슴 절절한 이야기,0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552623380368930003,http://webtoon.daum.net/webtoon/view/blackdogstory
471,,피노키오, 마루,"순정, 판타지, 연애",다음 웹툰,행복해지고 싶은 사람들과 한 소년의 행복찾기!,0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55262F7202060C0002,http://webtoon.daum.net/webtoon/view/pinocchio
472,,다이아몬드 더스트, 강형규,"드라마, 순정, 연애",다음 웹툰,'라스트' 강형규가 선보이는 흔하지 않은 사랑 이야기,0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552645A70214510004,http://webtoon.daum.net/webtoon/view/diamonddust
473,,헌티드 스쿨, 계란계란,"공포, 학원, 괴담",다음 웹툰,학원기이야담의 시초를 만나다..흥미진진 학교 괴담 사냥이 시작된다!,0.0,9.5,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526460E0218B50002,http://webtoon.daum.net/webtoon/view/huntedschool
474,,세상 밖으로, 조금산,"스릴러, 현실반영, 종교",다음 웹툰,동네 친구들의 뜻하지 못한 사건. 휘말려버리다.,0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264A510609C90003,http://webtoon.daum.net/webtoon/view/outsider
475,,커밍업!, 기선,"순정, 연예인, 아이돌",다음 웹툰,기선작가가 선보이는 본격 걸그룹 만들기 프로젝트!,0.0,9.4,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527724002698A0001,http://webtoon.daum.net/webtoon/view/commingup
476,,돼지고기 동동, 조경규,"코믹, 음식, 가족",다음 웹툰,오동통한 네가 좋아..돼지고기의 치명적인 매력에 풍덩~,0.0,7.4,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526439F0248A10001,http://webtoon.daum.net/webtoon/view/dongdong
477,,한여름밤의 꿈, 김용회,"드라마, 힐링, 시골",다음 웹툰,"숲, 소년 그리고 한여름의 꿈이 시작되는 순간의 이야기",0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552644BD0227D50005,http://webtoon.daum.net/webtoon/view/summerdream
478,,루드비코의 만화영화, 루드비코,"일상, 코믹, 병맛",다음 웹툰,만화 작가 루드비코의 '영화로 보는 일상',0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526445402202A0005,http://webtoon.daum.net/webtoon/view/taliofmovie
479,,"다시, 봄", 라라시스터,"드라마, 미스터리, 초자연",다음 웹툰,두 번 다시 안올 그날이 되돌아 오면 당신은 무엇을 할건가요?,0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552645300134240007,http://webtoon.daum.net/webtoon/view/rewind
480,,언더시티, 쵸밥,"액션, 판타지, 게임",다음 웹툰,"가상현실의 도시, 언더시티에 오신 것을 환영합니다.",0.0,9.5,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526473F026FE10005,http://webtoon.daum.net/webtoon/view/UNDERCITY
481,,애썸, 김종진,"순정, 연애, 힐링",다음 웹툰,누구나 겪었을 법한 사랑과 소중한 만남에 대한 짧은 이야기,0.0,9.8,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526451D0453B20004,http://webtoon.daum.net/webtoon/view/somelove
482,,오세요 타로샵, 박강호,"지식, 드라마, 타로",다음 웹툰,국내최초 타로 실전 웹툰. 애매한 것에 대한 답이 여기에!,0.0,8.2,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5526464F02730F0002,http://webtoon.daum.net/webtoon/view/tarotshop
483,,아코르, 마하로/이지영,"순정, 판타지, 연애",다음 웹툰,잔혹한 과거를 가진 이안과 신비한 소녀 네이가 만들어내는 가슴시린 성장동화 ,0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552647510274570001,http://webtoon.daum.net/webtoon/view/accord
484,,다이어터, 네온비/캐러멜,"코믹, 헬스, 음식",다음 웹툰,뚱뚱한 청춘은 가라! 캐러멜 작가가 선보이는 다이어트 백서!,0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552771B70664980002,http://webtoon.daum.net/webtoon/view/dieter
485,,나는 매일 그를 훔쳐본다, 유현숙,"순정, 연애, 짝사랑",다음 웹툰,훔쳐보기로 사랑을 시작해버린 극소심녀의 좌충우돌 연애담,0.0,9.6,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552649FE02072F0001,http://webtoon.daum.net/webtoon/view/peekinghim
486,,레이어즈 아나키, 글피,"판타지, 액션, 초자연",다음 웹툰,"시공을 초월한 그 곳, 레이어를 둘러싼 학원감성액션",0.0,9.5,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552647670232970001,http://webtoon.daum.net/webtoon/view/layersanarchy
487,,오! 마이 레이스, 배추도사무도사,"순정, 패션, 디자이너",다음 웹툰,"전쟁터와 같은 패션계, 레이스를 사랑하는 이 남자를 주목하라!",0.0,9.4,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552772F20660060002,http://webtoon.daum.net/webtoon/view/ohmylace
488,,란의 공식, 양영순,"판타지, 학원, 복수",다음 웹툰,"'누들누드', '아색기가'의 양영순을 기억하는가? '1001'의 양영순을 기억하는가? ",0.0,9.6,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55278B3D015C150001,http://webtoon.daum.net/webtoon/view/ran
489,,코알랄라, yami ,"일상, 코믹, 음식",다음 웹툰,먹는게 즐거운 야미 작가의 즐거운 먹부림이 시작된다!,0.0,7.4,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277CB80373E10002,http://webtoon.daum.net/webtoon/view/koala
490,,빨간봉투, 최호진,"드라마, 욕망, 돈",다음 웹툰,가질 수 없는 것들을 욕망하는 청춘들의 이야기,0.0,9.1,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552647D0025B100003,http://webtoon.daum.net/webtoon/view/envelop
491,,흰둥이, 윤필,"드라마, 현실반영, 힐링",다음 웹툰,오늘도 흰둥이는 사람들과 살아갑니다,0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527745F0246760002,http://webtoon.daum.net/webtoon/view/whitedog
492,,도사랜드, 이원식/두엽,"판타지, 액션, 도술",다음 웹툰,제대로된 직업에는 사짜가 들어가 줘야지! 그래서 바로 도사!,0.0,9.6,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552620E2022B4E0002,http://webtoon.daum.net/webtoon/view/taoistland
493,,낙오여군복귀기, 윤필,"드라마, 군대, 여군",다음 웹툰,정부 특별조치 발표! 여성 군복무 의무화 시대!,0.0,8.4,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552646870210800005,http://webtoon.daum.net/webtoon/view/Womensarmy
494,,지혜가 쫀득쫀득, 어택,"일상, 코믹, 생활노하우",다음 웹툰,어택 스타일로 배우는 쫀득쫀득한 생활의 지혜!,0.0,9.2,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527703C02536A0002,http://webtoon.daum.net/webtoon/view/attackknow
495,,후크는 악당이다, 엄세윤,"판타지, 동화, 후크",다음 웹툰,후크는 악당이다. 대체 왜?....... 그 사건의 전말를 파헤친다!!,0.0,9.1,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552648370307BD0001,http://webtoon.daum.net/webtoon/view/hook
496,,사춘기 메들리, 곽인근,"드라마, 학교생활, 중학생",다음 웹툰,"풋풋하기만 했던 고등학생 시절, 인생 최대 위기가 찾아왔다!",0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527708B0277700002,http://webtoon.daum.net/webtoon/view/sachungi
497,,사라세니아, 이상록,"판타지, 일상, 초능력",다음 웹툰,세상만물의 가치를 보는 초능력을 가진 주인공. 무료한 일상중 찾아온 의외의 일들.,0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552648840266BE0001,http://webtoon.daum.net/webtoon/view/sarracenia
498,,환상의 파트너, 김예린/장유라,"순정, 반려동물, 초능력",다음 웹툰,"꽃미남 동물 심리학자와 동물의 말이 들리는 여자, 환상의 짝꿍이 될 수 있을까?",0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264ACF0214510006,http://webtoon.daum.net/webtoon/view/perfectp
499,,쏘쏘리, 남지은/김인호,"코믹, 일상, 싱글라이프",다음 웹툰,부족한 것 투성이로 살아가는 30대 싱글녀 쏘쏘리와 그녀의 주변인들의 삶 이야기!,0.0,9.1,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264AB6025DCE0003,http://webtoon.daum.net/webtoon/view/sosorry
500,,라스트, 강형규,"액션, 스릴러, 돈",다음 웹툰,지하경제 100억을 둘러싼 한 남자의 사투가 시작된다!,0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552771110660060001,http://webtoon.daum.net/webtoon/view/thelast
501,,스틸레인, 양우석/제피가루,"스릴러, 전투, 북한",다음 웹툰,지금 한반도가 위험하다! 숨막히는 국제 정치 스릴러!,0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264B0D057E980001,http://webtoon.daum.net/webtoon/view/steelrain
502,,조명가게, 강풀,"미스터리, 공포, 괴담",다음 웹툰,강풀 작가의 미스테리심리썰렁물 씨즌5 조명가게,0.0,9.5,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552648EF0262D00006,http://webtoon.daum.net/webtoon/view/lightingstore
503,,커피와 하루 the start, 한상훈,"드라마, 커피, 카페",다음 웹툰,커피와 함께 살아가는 네 사람 이야기,0.0,9.4,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552649BD0477C10001,http://webtoon.daum.net/webtoon/view/coffeethestart
504,,메트로놈, 이원진,"액션, 판타지, 기억",다음 웹툰,시간의 벽을 넘어 잃어버린 기억 속의 그녀를 지켜야만해!,0.0,8.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277B7A02238C0001,http://webtoon.daum.net/webtoon/view/metronome
505,,잡초이야기, 정이리이리,"코믹, 일상, 농촌",다음 웹툰,"고뇌하는 잡초의 탄생 이후, 잡초계에서 벌어지는 4차원의 일상!",0.0,9.3,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552770E8010E510001,http://webtoon.daum.net/webtoon/view/japcho
506,,기춘씨에게도 봄은 오는가, 네온비,"코믹, 연애, 짝사랑",다음 웹툰,나에게도 한번만 기회를..! 기춘씨의 처절한 솔로탈출기!!,0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55276C1F02271F0002,http://webtoon.daum.net/webtoon/view/gichun
507,,학원기이야담, 계란계란,"코믹, 학원, 괴담",다음 웹툰,기이하고 익숙한 학원괴담을 엉뚱하게 비틀어버린다. 계란계란작가의 특별한 호러만화,0.0,9.5,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277902027BF50001,http://webtoon.daum.net/webtoon/view/school_horror
508,,에어리어제로, 라라시스터,"드라마, 판타지, 우주",다음 웹툰,지구를 떠나려 하지만 그 이유를 잃은 사람들...,0.0,9.6,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55276C31053F880001,http://webtoon.daum.net/webtoon/view/Area0
509,,인터뷰, 루드비코,"드라마, 미스터리, 소설가",다음 웹툰,독특한 감각의 소유자 루드비코 작가의 1년만의 복귀작,0.0,9.8,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552649910453B20005,http://webtoon.daum.net/webtoon/view/interview
510,,레이어즈, 글피,"판타지, 학원, 초능력",다음 웹툰,"시공을 초월한 그 곳, 레이어를 둘러싼 학원감성액션!",0.0,9.3,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527709D04249F0003,http://webtoon.daum.net/webtoon/view/layers
511,,보지 못하고 듣지 못하고 사랑해, 네스티캣,"드라마, 사랑, 질병",다음 웹툰,나는 당신을 못보고 당신은 나를 못듣지만 그래도 사랑해,0.0,9.8,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552775170246340002,http://webtoon.daum.net/webtoon/view/nosee
512,,트레져헌터2, 허견,"액션, 판타지, 초능력",다음 웹툰,뒤엉킨 시간과 라크리모사의 분노! 모든 궁금증을 풀어 줄 대망의 시즌2!,0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277C1E0559850003,http://webtoon.daum.net/webtoon/view/TreasureHunter2
513,,거울아씨전, 환상거북,"판타지, 도플갱어, 이상형",다음 웹툰,내가 원하던 여자친구의 모습을 한 거울아씨와의 미스터리한 동거.,0.0,9.5,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264A790279330002,http://webtoon.daum.net/webtoon/view/mirror_girl
514,,야옹이와 흰둥이, 윤필,"드라마, 일상, 현실반영",다음 웹툰,"흰둥이 시리즈의 시작점, 그 감동의 이야기를 다시 만나다!",0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527717C0417AD0004,http://webtoon.daum.net/webtoon/view/catandwhitedog
515,,이너 다이어리, 최호진,"드라마, 패션, 여자들",다음 웹툰,편한 몸을 위해 벗어던진 속옷..현실의 벽은 높고 높도다~,0.0,9,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264AF30605730002,http://webtoon.daum.net/webtoon/view/innerdiary
516,,고마워 다행이야, 장대현,"순정, 드라마, 반전",다음 웹툰,그녀는 어떤 결정을 내릴까? 네 사람의 사랑 그 잔악한 이야기,0.0,5.4,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55264B270263E40007,http://webtoon.daum.net/webtoon/view/thanksandok
517,,수심 3000m에 닿으면, 김만호,"판타지, 초자연, 취재",다음 웹툰,신비로 가득찬 바다 그리고 인어에게 복수하기 위한 남자의 사투!,0.0,9.6,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277077024A1E0001,http://webtoon.daum.net/webtoon/view/underthesee
518,,기네스 세계기록 세우기, 팀 샐러드레씽,"코믹, 학원, 도전",다음 웹툰,"기네스 세계기록에 도전하는 소년, 소녀들의 당찬 이야기!",0.0,9.4,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527731B0653800001,http://webtoon.daum.net/webtoon/view/guinness
519,,라이오트, 박강호,"미스터리, 세기말, 재난",다음 웹툰,천천히 종말이 다가오고 있다 그것을 막을 수 있는 것은..,0.0,8.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527701F0209620001,http://webtoon.daum.net/webtoon/view/raiot
520,,커피와 하루 ternate, 한상훈,"지식, 드라마, 커피",다음 웹툰,커피와 함께하는 우리들의 따뜻한 인생 이야기,0.0,9.2,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552771DE0467160002,http://webtoon.daum.net/webtoon/view/coffeeternate
521,,암브로시아, 와자,"코믹, 병맛, 악당",다음 웹툰,음식 섭취로 초능력을 발휘하는 주인공의 왁자지껄 활약기!,0.0,7.3,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552775870245730001,http://webtoon.daum.net/webtoon/view/ambrosia
522,,좀비의 시간2, 이경석,"공포, 좀비, 가족",다음 웹툰,"좀비애와 가족애를 결합한 새로운 한국형 좀비만화, 그 두 번째 이야기!",0.0,8.3,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552775D0020A490002,http://webtoon.daum.net/webtoon/view/zombi2
523,,커피와하루, 한상훈,"드라마, 지식, 커피",다음 웹툰,커피와 함께하는 따뜻한 하루 이야기,0.0,9.4,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527759A030C350004,http://webtoon.daum.net/webtoon/view/coffeeday
524,,무채색 가족, 강형규,"코믹, 가족, 엽기",다음 웹툰,"무심한듯 시크한 가족코믹극, 가난한 그들의 경제회복기!",0.0,9.8,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527760F0224960001,http://webtoon.daum.net/webtoon/view/afamily
525,,당신의 모든 순간, 강풀,"공포, 순정, 좀비",다음 웹툰,"순정만화 네번째 이야기, 당신의 모든 순간",0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/5527764106463D0002,http://webtoon.daum.net/webtoon/view/youralltime
526,,당신과 당신의 도서관, 곽인근,"순정, 드라마, 취업",다음 웹툰,사상초유 엘리트 된장녀가 던지는 화끈한 인격모독!,0.0,9.7,0.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277B690164ED0001,http://webtoon.daum.net/webtoon/view/yourlibrary
527,,에스탄시아1, 팀 풍경,"액션, 판타지, 복제인간",다음 웹툰,'에스탄시아'는 만화창작집단 풍경의 데뷔작,0.0,9.7,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55278D0D021B800005,http://webtoon.daum.net/webtoon/view/estancia
528,,에스탄시아2, 팀 풍경,"액션, 판타지, 복제인간",다음 웹툰,"만화창작집단 풍경의 세번째 SF대작. '열차탈주극' 에스탄시아, 그 두번째 이야기!",0.0,9.5,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/552788DB052B000005,http://webtoon.daum.net/webtoon/view/estancia2
529,,트레져헌터1, 허견,"액션, 판타지, 초능력",다음 웹툰,인디아나 존스를 꿈꿨던 청년들과 의문의 소녀들의 보물찾기 대소동,0.0,9.6,2.0,1.0,http://i1.cartoon.daumcdn.net/svc/image/U03/cartoon/55277FAC020CAB0003,http://webtoon.daum.net/webtoon/view/TreasureHunter
